diagnostique,maladie,symptome
0,eating disorder,"insomnia, abusing alcohol, weight gain, decreased appetite"
0,eating disorder,"depression, insomnia, abusing alcohol, acne or pimples, weight gain, difficulty eating"
0,eating disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, insomnia, abusing alcohol, acne or pimples"
0,eating disorder,"depression, depressive or psychotic symptoms, insomnia"
0,eating disorder,"anxiety and nervousness, abusing alcohol, acne or pimples, weight gain, difficulty eating, decreased appetite"
0,eating disorder,"anxiety and nervousness, insomnia, abusing alcohol, acne or pimples, difficulty eating"
0,eating disorder,"depression, acne or pimples, decreased appetite"
0,eating disorder,"depression, depressive or psychotic symptoms, insomnia, acne or pimples, weight gain, decreased appetite"
0,eating disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, abusing alcohol, acne or pimples, difficulty eating, decreased appetite"
0,eating disorder,"insomnia, abusing alcohol, weight gain, difficulty eating"
0,eating disorder,"depression, depressive or psychotic symptoms, abusing alcohol, difficulty eating, decreased appetite"
0,eating disorder,"anxiety and nervousness, depressive or psychotic symptoms, insomnia, decreased appetite"
0,eating disorder,"depression, depressive or psychotic symptoms, insomnia, abusing alcohol, acne or pimples, weight gain, difficulty eating"
0,eating disorder,"depressive or psychotic symptoms, insomnia, abusing alcohol, acne or pimples"
0,eating disorder,"depressive or psychotic symptoms, insomnia, abusing alcohol, weight gain, decreased appetite"
0,eating disorder,"anxiety and nervousness, depressive or psychotic symptoms, abusing alcohol, acne or pimples, weight gain, difficulty eating"
0,eating disorder,"anxiety and nervousness, weight gain, difficulty eating, decreased appetite"
0,eating disorder,"anxiety and nervousness, depressive or psychotic symptoms, insomnia, acne or pimples, weight gain, decreased appetite"
0,eating disorder,"anxiety and nervousness, depression, abusing alcohol, acne or pimples, weight gain, difficulty eating, decreased appetite"
0,eating disorder,"anxiety and nervousness, depression, abusing alcohol, acne or pimples, weight gain, difficulty eating"
0,eating disorder,"abusing alcohol, weight gain, decreased appetite"
0,eating disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, insomnia, abusing alcohol, acne or pimples, difficulty eating"
0,eating disorder,"insomnia, abusing alcohol, weight gain"
0,eating disorder,"depressive or psychotic symptoms, abusing alcohol, acne or pimples"
0,eating disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, difficulty eating, decreased appetite"
0,eating disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, insomnia, weight gain, decreased appetite"
0,eating disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, abusing alcohol, weight gain, difficulty eating, decreased appetite"
0,eating disorder,"anxiety and nervousness, depressive or psychotic symptoms, insomnia, acne or pimples, weight gain, difficulty eating, decreased appetite"
0,transient ischemic attack,"depressive or psychotic symptoms, dizziness, loss of sensation, symptoms of the face"
0,transient ischemic attack,"depressive or psychotic symptoms, difficulty speaking, weakness, loss of sensation, disturbance of memory, paresthesia"
0,transient ischemic attack,"loss of sensation, focal weakness, disturbance of memory, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, difficulty speaking, focal weakness, symptoms of the face, disturbance of memory"
0,transient ischemic attack,"depressive or psychotic symptoms, dizziness, difficulty speaking, loss of sensation, paresthesia"
0,transient ischemic attack,"dizziness, difficulty speaking, headache, weakness, focal weakness, disturbance of memory, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, dizziness, headache, focal weakness, disturbance of memory, paresthesia"
0,transient ischemic attack,"difficulty speaking, headache, loss of sensation, symptoms of the face"
0,transient ischemic attack,"depressive or psychotic symptoms, dizziness, weakness, focal weakness, symptoms of the face, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, difficulty speaking, headache, disturbance of memory, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, difficulty speaking, loss of sensation, paresthesia"
0,transient ischemic attack,"difficulty speaking, weakness, loss of sensation, focal weakness, symptoms of the face, disturbance of memory"
0,transient ischemic attack,"depressive or psychotic symptoms, dizziness, weakness"
0,transient ischemic attack,"difficulty speaking, headache, loss of sensation, focal weakness, symptoms of the face, disturbance of memory, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, difficulty speaking, weakness, focal weakness, symptoms of the face, disturbance of memory, paresthesia"
0,transient ischemic attack,"difficulty speaking, headache, weakness, loss of sensation, focal weakness, symptoms of the face, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, dizziness, loss of sensation, focal weakness, symptoms of the face"
0,transient ischemic attack,"dizziness, weakness, focal weakness, symptoms of the face"
0,transient ischemic attack,"depressive or psychotic symptoms, dizziness, difficulty speaking, headache, focal weakness, symptoms of the face, disturbance of memory, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, difficulty speaking, headache, loss of sensation, focal weakness, symptoms of the face"
0,transient ischemic attack,"difficulty speaking, headache, weakness, focal weakness, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, difficulty speaking, headache, weakness, loss of sensation, symptoms of the face"
0,transient ischemic attack,"depressive or psychotic symptoms, dizziness, difficulty speaking, headache, weakness, loss of sensation, symptoms of the face, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, difficulty speaking, headache, weakness, loss of sensation, focal weakness"
0,transient ischemic attack,"depressive or psychotic symptoms, weakness, loss of sensation, symptoms of the face, disturbance of memory"
0,transient ischemic attack,"depressive or psychotic symptoms, difficulty speaking, weakness, focal weakness, symptoms of the face, disturbance of memory, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, headache, weakness, disturbance of memory"
0,transient ischemic attack,"difficulty speaking, headache, loss of sensation, focal weakness"
0,transient ischemic attack,"dizziness, loss of sensation, focal weakness, symptoms of the face, disturbance of memory, paresthesia"
0,transient ischemic attack,"weakness, loss of sensation, focal weakness, symptoms of the face"
0,transient ischemic attack,"dizziness, difficulty speaking, headache, loss of sensation, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, dizziness, headache, weakness, focal weakness, symptoms of the face, disturbance of memory, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, dizziness, difficulty speaking, loss of sensation, focal weakness, symptoms of the face, disturbance of memory"
0,transient ischemic attack,"headache, weakness, focal weakness, symptoms of the face"
0,transient ischemic attack,"depressive or psychotic symptoms, weakness, loss of sensation, disturbance of memory"
0,transient ischemic attack,"headache, weakness, loss of sensation, symptoms of the face, disturbance of memory"
0,transient ischemic attack,"depressive or psychotic symptoms, weakness, focal weakness, symptoms of the face, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, dizziness, difficulty speaking, headache, loss of sensation, paresthesia"
0,transient ischemic attack,"dizziness, headache, disturbance of memory"
0,transient ischemic attack,"difficulty speaking, headache, focal weakness, symptoms of the face, paresthesia"
0,transient ischemic attack,"dizziness, headache, loss of sensation, symptoms of the face, disturbance of memory"
0,transient ischemic attack,"depressive or psychotic symptoms, difficulty speaking, loss of sensation, focal weakness, disturbance of memory"
0,transient ischemic attack,"weakness, focal weakness, symptoms of the face, disturbance of memory"
0,transient ischemic attack,"depressive or psychotic symptoms, dizziness, focal weakness, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, difficulty speaking, weakness, loss of sensation, focal weakness, symptoms of the face, disturbance of memory, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, difficulty speaking, headache, focal weakness, symptoms of the face"
0,transient ischemic attack,"depressive or psychotic symptoms, dizziness, focal weakness"
0,transient ischemic attack,"depressive or psychotic symptoms, headache, loss of sensation, focal weakness, disturbance of memory"
0,transient ischemic attack,"depressive or psychotic symptoms, dizziness, difficulty speaking, loss of sensation, focal weakness, symptoms of the face, disturbance of memory, paresthesia"
0,transient ischemic attack,"depressive or psychotic symptoms, dizziness, difficulty speaking, focal weakness, symptoms of the face, disturbance of memory"
0,pyelonephritis,"sharp abdominal pain, vomiting, nausea, blood in urine, low back pain"
0,pyelonephritis,"suprapubic pain, sharp abdominal pain, vomiting, painful urination, frequent urination, lower abdominal pain, low back pain"
0,pyelonephritis,"sharp abdominal pain, nausea, painful urination, frequent urination, blood in urine, back pain, side pain"
0,pyelonephritis,"nausea, frequent urination, blood in urine, side pain"
0,pyelonephritis,"sharp abdominal pain, vomiting, nausea, painful urination, lower abdominal pain, low back pain, side pain"
0,pyelonephritis,"suprapubic pain, nausea, painful urination, frequent urination, lower abdominal pain, blood in urine, low back pain, side pain"
0,pyelonephritis,"suprapubic pain, lower abdominal pain, back pain"
0,pyelonephritis,"vomiting, painful urination, blood in urine"
0,pyelonephritis,"sharp abdominal pain, vomiting, frequent urination, blood in urine, back pain, low back pain"
0,pyelonephritis,"sharp abdominal pain, vomiting, nausea, painful urination, frequent urination, lower abdominal pain, back pain, low back pain, side pain"
0,pyelonephritis,"suprapubic pain, sharp abdominal pain, vomiting, lower abdominal pain, back pain"
0,pyelonephritis,"suprapubic pain, sharp abdominal pain, nausea, painful urination, frequent urination, back pain, side pain"
0,pyelonephritis,"suprapubic pain, sharp abdominal pain, frequent urination, blood in urine, back pain"
0,pyelonephritis,"sharp abdominal pain, lower abdominal pain, low back pain"
0,pyelonephritis,"suprapubic pain, sharp abdominal pain, vomiting, nausea, frequent urination, lower abdominal pain, blood in urine, back pain, low back pain, side pain"
0,pyelonephritis,"sharp abdominal pain, vomiting, back pain"
0,pyelonephritis,"vomiting, nausea, painful urination"
0,pyelonephritis,"suprapubic pain, sharp abdominal pain, nausea, painful urination, frequent urination, lower abdominal pain, side pain"
0,pyelonephritis,"vomiting, painful urination, lower abdominal pain, blood in urine"
0,pyelonephritis,"vomiting, nausea, frequent urination, blood in urine, back pain, low back pain, side pain"
0,pyelonephritis,"sharp abdominal pain, vomiting, nausea, frequent urination, lower abdominal pain, blood in urine, back pain, low back pain, side pain"
0,pyelonephritis,"sharp abdominal pain, nausea, painful urination, frequent urination, back pain, low back pain, side pain"
